support,itemsets
0.0009157435096989804,"frozenset({'Organic Large Extra Fancy Fuji Apple', 'Original Hummus'})"
0.0008588205945240778,"frozenset({'Organic Large Extra Fancy Fuji Apple', 'Organic Cilantro'})"
0.000800342408442757,"frozenset({'Organic Large Extra Fancy Fuji Apple', 'Organic Italian Parsley Bunch'})"
0.0009446715485583572,"frozenset({'Organic Large Extra Fancy Fuji Apple', 'Organic Unsweetened Almond Milk'})"
0.000856954269436376,"frozenset({'Organic Large Extra Fancy Fuji Apple', 'Organic Gala Apples'})"
0.001450445647325525,"frozenset({'Organic Large Extra Fancy Fuji Apple', 'Organic Blueberries'})"
0.001234574045514692,"frozenset({'Organic Large Extra Fancy Fuji Apple', 'Organic Granny Smith Apple'})"
0.0011328593282349479,"frozenset({'Organic Large Extra Fancy Fuji Apple', 'Organic Kiwi'})"
0.001372371047823336,"frozenset({'Organic Large Extra Fancy Fuji Apple', 'Organic Grape Tomatoes'})"
0.0010899338512178082,"frozenset({'Organic Large Extra Fancy Fuji Apple', 'Organic Tomato Cluster'})"
0.0012784326850756825,"frozenset({'Organic Baby Carrots', 'Organic Large Extra Fancy Fuji Apple'})"
0.0010961549348434806,"frozenset({'Organic Large Extra Fancy Fuji Apple', 'Organic Bartlett Pear'})"
0.000918542997330533,"frozenset({'Organic Large Extra Fancy Fuji Apple', 'Organic Peeled Whole Baby Carrots'})"
0.001366772072560231,"frozenset({'Organic Small Bunch Celery', 'Organic Large Extra Fancy Fuji Apple'})"
0.0007356431387357638,"frozenset({'Organic Large Extra Fancy Fuji Apple', 'Sparkling Water Grapefruit'})"
0.0017151527555978865,"frozenset({'Organic Large Extra Fancy Fuji Apple', 'Organic Zucchini'})"
0.0007835454826534415,"frozenset({'Organic Large Extra Fancy Fuji Apple', 'Organic Ginger Root'})"
0.0007132472376833431,"frozenset({'Organic Large Extra Fancy Fuji Apple', 'Organic Bosc Pear'})"
0.0008401573436470605,"frozenset({'Asparagus', 'Organic Large Extra Fancy Fuji Apple'})"
0.004153506482680192,"frozenset({'Organic Large Extra Fancy Fuji Apple', 'Organic Hass Avocado'})"
0.0015002143163309043,"frozenset({'Organic Large Extra Fancy Fuji Apple', 'Large Lemon'})"
0.0018734793338712496,"frozenset({'Organic Large Extra Fancy Fuji Apple', 'Organic Avocado'})"
0.0009882191339380642,"frozenset({'Organic Large Extra Fancy Fuji Apple', 'Organic Garnet Sweet Potato (Yam)'})"
0.0009823091044936754,"frozenset({'Organic Large Extra Fancy Fuji Apple', 'Organic Half & Half'})"
0.0007577279856069009,"frozenset({'Cucumber Kirby', 'Organic Large Extra Fancy Fuji Apple'})"
0.0008224272553138941,"frozenset({'Fat Free Blueberry Yogurt', 'Total 0% Raspberry Yogurt'})"
0.0006644117312218146,"frozenset({'Banana', 'Fat Free Blueberry Yogurt'})"
0.000884949145751902,"frozenset({'Banana', 'Orange Calcium & Vitamin D Pulp Free'})"
0.0006367279090875723,"frozenset({'Fat Free Milk', 'Organic Strawberries'})"
0.002148762284307254,"frozenset({'Fat Free Milk', 'Banana'})"
0.000629573662918049,"frozenset({'Fat Free Milk', 'Organic Avocado'})"
0.0006118435745848826,"frozenset({'Corn Tortillas', 'Organic Strawberries'})"
0.0007823012659283069,"frozenset({'Corn Tortillas', 'Organic Baby Spinach'})"
0.0010106150349904848,"frozenset({'Corn Tortillas', 'Banana'})"
0.0008451342105475984,"frozenset({'Corn Tortillas', 'Limes'})"
0.0006317510421870344,"frozenset({'Corn Tortillas', 'Organic Hass Avocado'})"
0.0007331547052854949,"frozenset({'Corn Tortillas', 'Organic Avocado'})"
0.0015412734682603423,"frozenset({'Spring Water', 'Organic Strawberries'})"
0.0017363044399251728,"frozenset({'Spring Water', 'Organic Baby Spinach'})"
0.0007826123201095907,"frozenset({'Organic Yellow Onion', 'Spring Water'})"
0.0017667877496909676,"frozenset({'Banana', 'Spring Water'})"
0.0007922549997293829,"frozenset({'Organic Garlic', 'Spring Water'})"
0.000677164952654443,"frozenset({'Spring Water', 'Limes'})"
0.0007773243990277691,"frozenset({'Spring Water', 'Organic Whole Milk'})"
0.0008575763777989433,"frozenset({'Organic Raspberries', 'Spring Water'})"
0.0006889850115432206,"frozenset({'Spring Water', 'Organic Cucumber'})"
0.0007452858183555561,"frozenset({'Spring Water', 'Organic Zucchini'})"
0.0016488982149844753,"frozenset({'Organic Hass Avocado', 'Spring Water'})"
0.000918542997330533,"frozenset({'Spring Water', 'Large Lemon'})"
0.0010053271139086632,"frozenset({'Organic Avocado', 'Spring Water'})"
0.0009082782093481736,"frozenset({'Banana', 'Original Pure Creamy Almond Milk'})"
0.0017027105883465417,"frozenset({'Organic Russet Potato', 'Organic Strawberries'})"
0.0015527824729678363,"frozenset({'Organic Russet Potato', 'Organic Baby Spinach'})"
0.0016240138804817857,"frozenset({'Organic Russet Potato', 'Organic Yellow Onion'})"
0.0016299239099261745,"frozenset({'Organic Russet Potato', 'Banana'})"
0.0013272681915372112,"frozenset({'Organic Russet Potato', 'Organic Garlic'})"
0.0008501110774481364,"frozenset({'Organic Russet Potato', 'Limes'})"
0.0006784091693795776,"frozenset({'Organic Russet Potato', 'Fresh Cauliflower'})"
0.0007854118077411433,"frozenset({'Organic Russet Potato', 'Organic Whole Milk'})"
0.0008435789396411803,"frozenset({'Organic Russet Potato', 'Organic Raspberries'})"
0.0007291110009288078,"frozenset({'Organic Russet Potato', 'Organic Cucumber'})"
0.0006438821552570956,"frozenset({'Organic Russet Potato', 'Organic Italian Parsley Bunch'})"
0.0006843191988239664,"frozenset({'Organic Russet Potato', 'Organic Tomato Cluster'})"
0.0008404683978283441,"frozenset({'Organic Russet Potato', 'Organic Small Bunch Celery'})"
0.001002216572095827,"frozenset({'Organic Russet Potato', 'Organic Zucchini'})"
0.0016560524611539985,"frozenset({'Organic Russet Potato', 'Organic Hass Avocado'})"
0.0008018976793491751,"frozenset({'Organic Russet Potato', 'Large Lemon'})"
0.0007673706652266931,"frozenset({'Organic Russet Potato', 'Organic Avocado'})"
0.0006899181740870716,"frozenset({'Organic Russet Potato', 'Organic Garnet Sweet Potato (Yam)'})"
0.0006273962836490637,"frozenset({'Banana', 'Green Seedless Grapes'})"
0.0014289829088169552,"frozenset({'Organic Strawberries', 'Organic Nectarine'})"
0.0006357947465437214,"frozenset({'Organic Baby Spinach', 'Organic Nectarine'})"
0.0007583500939694681,"frozenset({'Banana', 'Organic Nectarine'})"
0.0006289515545554818,"frozenset({'Organic Yellow Peaches', 'Organic Nectarine'})"
0.0008221162011326105,"frozenset({'Organic Hass Avocado', 'Organic Nectarine'})"
0.0006942729326250422,"frozenset({'Organic Whole Milk with DHA Omega-3', 'Organic Strawberries'})"
0.0010420315073001306,"frozenset({'Organic Whole Milk with DHA Omega-3', 'Banana'})"
0.0013269571373559275,"frozenset({'Jalapeno Peppers', 'Organic Strawberries'})"
0.000696139257712744,"frozenset({'Jalapeno Peppers', 'Organic Baby Arugula'})"
0.00183055385685411,"frozenset({'Jalapeno Peppers', 'Organic Baby Spinach'})"
0.0009484041987337606,"frozenset({'Jalapeno Peppers', 'Green Bell Pepper'})"
0.0014106307121212215,"frozenset({'Organic Yellow Onion', 'Jalapeno Peppers'})"
0.0007689259361331113,"frozenset({'Jalapeno Peppers', 'Red Peppers'})"
0.0028103745278975165,"frozenset({'Jalapeno Peppers', 'Banana'})"
0.0016330344517390106,"frozenset({'Organic Garlic', 'Jalapeno Peppers'})"
0.0006466816428886482,"frozenset({'Boneless Skinless Chicken Breasts', 'Jalapeno Peppers'})"
0.003543840287364295,"frozenset({'Jalapeno Peppers', 'Limes'})"
0.0007350210303731966,"frozenset({'Fresh Cauliflower', 'Jalapeno Peppers'})"
0.0006473037512512154,"frozenset({'Jalapeno Peppers', 'Organic Whole Milk'})"
0.00179104997583109,"frozenset({'Jalapeno Peppers', 'Bunched Cilantro'})"
0.0006398384509004086,"frozenset({'Jalapeno Peppers', 'No Salt Added Black Beans'})"
0.0007658153943202751,"frozenset({'Jalapeno Peppers', 'Michigan Organic Kale'})"
0.0006970724202565948,"frozenset({'Jalapeno Peppers', 'Roma Tomato'})"
0.0018165564186963471,"frozenset({'Jalapeno Peppers', 'Organic Cilantro'})"
0.0007312883801977931,"frozenset({'Jalapeno Peppers', 'Organic Italian Parsley Bunch'})"
0.0007194683213090155,"frozenset({'Jalapeno Peppers', 'Garlic'})"
0.000855398998529958,"frozenset({'Red Vine Tomato', 'Jalapeno Peppers'})"
0.0007300441634726587,"frozenset({'Jalapeno Peppers', 'Organic Grape Tomatoes'})"
0.0010578952705455954,"frozenset({'Red Onion', 'Jalapeno Peppers'})"
0.0006339284214560198,"frozenset({'Organic Small Bunch Celery', 'Jalapeno Peppers'})"
0.0009760880208680029,"frozenset({'Jalapeno Peppers', 'Organic Zucchini'})"
0.0006261520669239292,"frozenset({'Honeycrisp Apple', 'Jalapeno Peppers'})"
0.0006718770315726216,"frozenset({'Jalapeno Peppers', 'Organic Ginger Root'})"
0.0006224194167485258,"frozenset({'Asparagus', 'Jalapeno Peppers'})"
0.0015792220783769442,"frozenset({'Organic Hass Avocado', 'Jalapeno Peppers'})"
0.0019555976377301255,"frozenset({'Jalapeno Peppers', 'Large Lemon'})"
0.002047358621208794,"frozenset({'Jalapeno Peppers', 'Organic Avocado'})"
0.0010112371433530522,"frozenset({'Cucumber Kirby', 'Jalapeno Peppers'})"
0.0011739184801643858,"frozenset({'Sparkling Water Berry', 'Sparkling Lemon Water'})"
0.0011415688453108894,"frozenset({'Sparkling Water Berry', 'Banana'})"
0.0010740700879723435,"frozenset({'Sparkling Water Berry', 'Peach Pear Flavored Sparkling Water'})"
0.0013079828322976265,"frozenset({'Sparkling Water Berry', 'Lime Sparkling Water'})"
0.0018787672549530712,"frozenset({'Sparkling Water Berry', 'Sparkling Water Grapefruit'})"
0.0007120030209582086,"frozenset({'Banana', 'Thin Crust Pepperoni Pizza'})"
0.0006308178796431835,"frozenset({'Roasted Turkey', 'Organic Strawberries'})"
0.0009353399231198486,"frozenset({'Roasted Turkey', 'Banana'})"
0.0006451263719822301,"frozenset({'Roasted Turkey', 'Organic Avocado'})"
0.0006669001646720836,"frozenset({'Banana', 'Plain Bagels'})"
0.0010062602764525142,"frozenset({'Total 0% Greek Yogurt', 'Organic Strawberries'})"
0.0011026870726504366,"frozenset({'Total 0% Greek Yogurt', 'Organic Baby Spinach'})"
0.002319531029831962,"frozenset({'Banana', 'Total 0% Greek Yogurt'})"
0.0006401495050816922,"frozenset({'Organic Raspberries', 'Total 0% Greek Yogurt'})"
0.0006709438690287706,"frozenset({'Organic Hass Avocado', 'Total 0% Greek Yogurt'})"
0.0006647227854030982,"frozenset({'Total 0% Greek Yogurt', 'Large Lemon'})"
0.000870951707594139,"frozenset({'Organic Avocado', 'Total 0% Greek Yogurt'})"
0.0015863763245464674,"frozenset({'Organic Broccoli Florets', 'Organic Strawberries'})"
0.0016731604411245977,"frozenset({'Organic Baby Spinach', 'Organic Broccoli Florets'})"
0.0007962987040860699,"frozenset({'Organic Yellow Onion', 'Organic Broccoli Florets'})"
0.0016834252291069573,"frozenset({'Banana', 'Organic Broccoli Florets'})"
0.0006494811305202008,"frozenset({'Organic Garlic', 'Organic Broccoli Florets'})"
0.0008255377971267303,"frozenset({'Organic Broccoli Florets', 'Organic Whole Milk'})"
0.0008756175203133933,"frozenset({'Organic Raspberries', 'Organic Broccoli Florets'})"
0.0006379721258127068,"frozenset({'Organic Broccoli Florets', 'Organic Cucumber'})"
0.0006544579974207388,"frozenset({'Organic Blueberries', 'Organic Broccoli Florets'})"
0.0006494811305202008,"frozenset({'Organic Broccoli Florets', 'Organic Grape Tomatoes'})"
0.0006482369137950663,"frozenset({'Organic Baby Carrots', 'Organic Broccoli Florets'})"
0.0007742138572149329,"frozenset({'Organic Broccoli Florets', 'Organic Zucchini'})"
0.001300206477765536,"frozenset({'Organic Hass Avocado', 'Organic Broccoli Florets'})"
0.000647614805432499,"frozenset({'Organic Broccoli Florets', 'Large Lemon'})"
0.0010774916839664634,"frozenset({'Organic Avocado', 'Organic Broccoli Florets'})"
0.0012224429324446309,"frozenset({'Banana', 'Roasted Red Pepper Hummus'})"
0.0007154246169523285,"frozenset({'Organic Strawberries', 'Sourdough Bread'})"
0.0008830828206642002,"frozenset({'Blackberries', 'Organic Strawberries'})"
0.0006970724202565948,"frozenset({'Pretzel Crisps Original Deli Style Pretzel Crackers', 'Organic Strawberries'})"
0.0014566667309511975,"frozenset({'""Organic Red Radish, Bunch""', 'Organic Strawberries'})"
0.0033009069717817867,"frozenset({'Organic Strawberries', 'Organic Baby Arugula'})"
0.0008917923377401416,"frozenset({'Organic Strawberries', 'Sparkling Lemon Water'})"
0.011861740149069606,"frozenset({'Organic Baby Spinach', 'Organic Strawberries'})"
0.002501186671701597,"frozenset({'Green Bell Pepper', 'Organic Strawberries'})"
0.0042032751516855715,"frozenset({'Organic Whole String Cheese', 'Organic Strawberries'})"
0.000709203533326656,"frozenset({'Cheddar Bunnies Snack Crackers', 'Organic Strawberries'})"
0.0032505161944138402,"frozenset({""Organic D'Anjou Pears"", 'Organic Strawberries'})"
0.005179363172553574,"frozenset({'Organic Yellow Onion', 'Organic Strawberries'})"
0.0019590192337242455,"frozenset({'Organic Strawberries', 'Organic Roasted Turkey Breast'})"
0.0007717254237646639,"frozenset({'Organic Uncured Sliced Black Forest Ham', 'Organic Strawberries'})"
0.0007250672965721207,"frozenset({'Organic Leek', 'Organic Strawberries'})"
0.0010603837039958642,"frozenset({'Organic Strawberries', 'Marinara Sauce'})"
0.0007508847936186613,"frozenset({'1% Lowfat Milk', 'Organic Strawberries'})"
0.001986703055858488,"frozenset({'Organic Strawberries', 'Red Peppers'})"
0.0007975429208112045,"frozenset({'Organic Red Grapes', 'Organic Strawberries'})"
0.001603173250335783,"frozenset({'Organic Whole Strawberries', 'Organic Strawberries'})"
0.0009592910950786874,"frozenset({'Organic Cheese Frozen Pizza', 'Organic Strawberries'})"
0.0007888334037352631,"frozenset({'Vanilla Skyr Nonfat Yogurt', 'Organic Strawberries'})"
0.0011543220667435178,"frozenset({'Organic Strawberries', 'Organic Romaine'})"
0.0019108058356252843,"frozenset({'Organic Strawberries', 'Unsweetened Almondmilk'})"
0.0009039234508102028,"frozenset({'Organic Strawberries', 'Aged White Cheddar Baked Rice & Corn Puffs Gluten Free Lunch Packs'})"
0.017467558604163026,"frozenset({'Banana', 'Organic Strawberries'})"
0.004860843690919147,"frozenset({'Organic Garlic', 'Organic Strawberries'})"
0.0006980055828004457,"frozenset({'Organic Plain Greek Whole Milk Yogurt', 'Organic Strawberries'})"
0.0008784170079449459,"frozenset({'Original Orange Juice', 'Organic Strawberries'})"
0.0011132629148140798,"frozenset({'Organic Strawberries', 'Large Yellow Flesh Nectarine'})"
0.0009627126910728072,"frozenset({'Seedless Small Watermelon', 'Organic Strawberries'})"
0.0010224350938792624,"frozenset({'Organic Strawberries', 'Organic Coconut Milk'})"
0.0019030294810931938,"frozenset({'Boneless Skinless Chicken Breasts', 'Organic Strawberries'})"
0.0008665969490561683,"frozenset({'Organic Baby Spinach Salad', 'Organic Strawberries'})"
0.0006221083625672421,"frozenset({'Electrolyte Enhanced Water', 'Organic Strawberries'})"
0.005909718390207517,"frozenset({'Organic Strawberries', 'Limes'})"
0.0012815432268885188,"frozenset({'White Corn', 'Organic Strawberries'})"
0.001400365924138862,"frozenset({'Organic Roma Tomato', 'Organic Strawberries'})"
0.0038707582318933806,"frozenset({'Organic Blackberries', 'Organic Strawberries'})"
0.0013089159948414775,"frozenset({'Organic Strawberries', 'Organic AppleApple'})"
0.0014790626320036182,"frozenset({'Organic Strawberries', 'Organic Large Green Asparagus'})"
0.0025817497046540547,"frozenset({'Half & Half', 'Organic Strawberries'})"
0.003414130693769025,"frozenset({'Fresh Cauliflower', 'Organic Strawberries'})"
0.001835530723754648,"frozenset({'Organic Black Beans', 'Organic Strawberries'})"
0.0006672112188533672,"frozenset({'Organic Rainbow Carrots', 'Organic Strawberries'})"
0.002246744351411595,"frozenset({'Uncured Genoa Salami', 'Organic Strawberries'})"
0.0018610371666199048,"frozenset({'Organic Lacinato (Dinosaur) Kale', 'Organic Strawberries'})"
0.0006874297406368026,"frozenset({'Apple Cinnamon GoGo Squeez', 'Organic Strawberries'})"
0.0007325325969229276,"frozenset({'Natural Chicken & Sage Breakfast Sausage', 'Organic Strawberries'})"
0.007407133218906868,"frozenset({'Organic Strawberries', 'Organic Whole Milk'})"
0.01053322774080726,"frozenset({'Organic Raspberries', 'Organic Strawberries'})"
0.0018893430971167143,"frozenset({'Organic Strawberries', '""Clementines, Bag""'})"
0.002996073874123838,"frozenset({'Organic Strawberries', 'Organic Fuji Apple'})"
0.0009997281386455582,"frozenset({'Organic Shredded Carrots', 'Organic Strawberries'})"
0.0007120030209582086,"frozenset({'Icelandic Style Skyr Blueberry Non-fat Yogurt', 'Organic Strawberries'})"
0.0006662780563095164,"frozenset({'Organic Small Curd Cottage Cheese', 'Organic Strawberries'})"
0.000707648262420238,"frozenset({'Oven Roasted Turkey', 'Organic Strawberries'})"
0.001234574045514692,"frozenset({'Organic Strawberries', 'Bunched Cilantro'})"
0.000990707567388333,"frozenset({'Organic Strawberries', 'No Salt Added Black Beans'})"
0.003140714068420722,"frozenset({'Organic Strawberries', 'Michigan Organic Kale'})"
0.0011866717015970145,"frozenset({'""Milk, Organic, Vitamin D""', 'Organic Strawberries'})"
0.0008270930680331484,"frozenset({'Roma Tomato', 'Organic Strawberries'})"
0.0006118435745848826,"frozenset({'Potato Yukon Gold Organic', 'Organic Strawberries'})"
0.0009428052234706555,"frozenset({'Shredded Mozzarella', 'Organic Strawberries'})"
0.000605000382596643,"frozenset({'Total 2% All Natural Plain Greek Yogurt', 'Organic Strawberries'})"
0.0018084690099829728,"frozenset({'Organic Large Brown Grade AA Cage Free Eggs', 'Organic Strawberries'})"
0.005149501971150347,"frozenset({'Organic Strawberries', 'Organic Cucumber'})"
0.0007515069019812285,"frozenset({'Creamy Almond Butter', 'Organic Strawberries'})"
0.003771220893882622,"frozenset({'Organic Strawberries', 'Original Hummus'})"
0.0007216457005780009,"frozenset({'Sugar Snap Peas', 'Organic Strawberries'})"
0.0006700107064849198,"frozenset({'Organic Strawberries', 'Organic Raw Kombucha Gingerade'})"
0.0007636380150512897,"frozenset({'Organic Strawberries', 'Sea Salt Pita Chips'})"
0.0013919674612442043,"frozenset({'Organic Strawberries', 'Shredded Mild Cheddar Cheese'})"
0.0017702093456850876,"frozenset({'Extra Virgin Olive Oil', 'Organic Strawberries'})"
0.0006221083625672421,"frozenset({'Fresh Ginger Root', 'Organic Strawberries'})"
0.0028520557881895215,"frozenset({'Organic Strawberries', 'Organic Cilantro'})"
0.000752751118706363,"frozenset({'Organic Strawberries', 'Organic Red Delicious Apple'})"
0.0012376845873275282,"frozenset({'Organic Strawberries', 'Organic Large Grade AA Brown Eggs'})"
0.0009875970255754968,"frozenset({'Organic Strawberries', 'Romaine Hearts'})"
0.0010040828971835287,"frozenset({'Organic Baby Rainbow Carrots', 'Organic Strawberries'})"
0.0012911859065083112,"frozenset({'Organic Strawberries', 'Pure Irish Butter'})"
0.0008386020727406424,"frozenset({'Organic Egg Whites', 'Organic Strawberries'})"
0.0011851164306905962,"frozenset({'Sparkling Natural Mineral Water', 'Organic Strawberries'})"
0.0006473037512512154,"frozenset({'Goat Cheese Crumbles', 'Organic Strawberries'})"
0.0023282405469079036,"frozenset({'Grated Parmesan', 'Organic Strawberries'})"
0.0014563556767699139,"frozenset({'Organic Strawberries', 'Total 2% with Strawberry Lowfat Greek Strained Yogurt'})"
0.0006102883036784645,"frozenset({'Sinfully Sweet Campari Tomatoes', 'Organic Strawberries'})"
0.0009459157652834917,"frozenset({'Organic Strawberries', 'Total 2% Lowfat Greek Strained Yogurt with Peach'})"
0.002563708562139605,"frozenset({'Organic Strawberries', 'Organic Italian Parsley Bunch'})"
0.001613126984136859,"frozenset({'Organic Baby Broccoli', 'Organic Strawberries'})"
0.0006034451116902249,"frozenset({'Hint Of Sea Salt Almond Nut Thins', 'Organic Strawberries'})"
0.0010970880973873315,"frozenset({'Organic Strawberries', 'Garlic'})"
0.0011207282151648866,"frozenset({'Original Veggie Straws', 'Organic Strawberries'})"
0.0019170269192509567,"frozenset({'Red Vine Tomato', 'Organic Strawberries'})"
0.0007483963601683923,"frozenset({'Salted Butter', 'Organic Strawberries'})"
0.0006494811305202008,"frozenset({'Organic Whole Cashews', 'Organic Strawberries'})"
0.0015353634388159535,"frozenset({'Lime Sparkling Water', 'Organic Strawberries'})"
0.0008886817959273054,"frozenset({'Organic Baby Kale', 'Organic Strawberries'})"
0.000872506978500557,"frozenset({'Organic Strawberry Smoothie', 'Organic Strawberries'})"
0.000752751118706363,"frozenset({'Organic Jalapeno Pepper', 'Organic Strawberries'})"
0.002685019692840217,"frozenset({'Organic Strawberries', 'Organic Unsweetened Almond Milk'})"
0.0014112528204837888,"frozenset({'Organic Strawberries', 'Organic Fat Free Milk'})"
0.000752751118706363,"frozenset({'Organic Mango', 'Organic Strawberries'})"
0.0006028230033276576,"frozenset({'Organic Extra Large Grade AA Brown Eggs', 'Organic Strawberries'})"
0.001575178374020257,"frozenset({'Organic Hothouse Cucumbers', 'Organic Strawberries'})"
0.0006451263719822301,"frozenset({'Organic Sea Salt Roasted Seaweed Snacks', 'Organic Strawberries'})"
0.0006665891104908,"frozenset({'Organic Roasted Sliced Chicken Breast', 'Organic Strawberries'})"
0.0006146430622164352,"frozenset({'Organic Strawberries', 'Non Fat Raspberry Yogurt'})"
0.0007900776204603975,"frozenset({'Cream Cheese Spread', 'Organic Strawberries'})"
0.0008249156887641631,"frozenset({'Organic Banana', 'Organic Strawberries'})"
0.0011001986392001678,"frozenset({'Chicken & Maple Breakfast Sausage', 'Organic Strawberries'})"
0.0006665891104908,"frozenset({'Organic Strawberry Fruit Spread', 'Organic Strawberries'})"
0.004136398502709593,"frozenset({'Organic Gala Apples', 'Organic Strawberries'})"
0.0013748594812736051,"frozenset({'Organic Spring Mix', 'Organic Strawberries'})"
0.0008050082211620113,"frozenset({'XL Emerald White Seedless Grapes', 'Organic Strawberries'})"
0.0022489217306805804,"frozenset({'Organic Strawberries', 'Organic Yellow Peaches'})"
0.0013431319547826757,"frozenset({'Ground Turkey Breast', 'Organic Strawberries'})"
0.0010208798229728443,"frozenset({'Organic White Onions', 'Organic Strawberries'})"
0.0009228977558685037,"frozenset({'Large Grapefruit', 'Organic Strawberries'})"
0.0022084846871137094,"frozenset({'Organic Reduced Fat Milk', 'Organic Strawberries'})"
0.0019341348992215558,"frozenset({'Organic Green Seedless Grapes', 'Organic Strawberries'})"
0.0009057897758979046,"frozenset({'Organic Strawberries', 'Organic Lowfat 1% Milk'})"
0.007389403130573702,"frozenset({'Organic Blueberries', 'Organic Strawberries'})"
0.0011991138688483593,"frozenset({'Total Greek Strained Yogurt', 'Organic Strawberries'})"
0.0009353399231198486,"frozenset({'Organic Strawberries', 'Crackers Cheddar Bunnies Snack Packs'})"
0.0007679927735892605,"frozenset({'Organic Tomato Basil Pasta Sauce', 'Organic Strawberries'})"
0.000632062096368318,"frozenset({'Organic Thyme', 'Organic Strawberries'})"
0.002995140711579987,"frozenset({'Organic Strawberries', 'Organic Granny Smith Apple'})"
0.0038838225075072926,"frozenset({'Organic Strawberries', 'Organic Kiwi'})"
0.0006613011894089784,"frozenset({'Organic Strawberries', 'Organic Dill'})"
0.0007260004591159716,"frozenset({'2% Reduced Fat Organic Milk', 'Organic Strawberries'})"
0.000700182962069431,"frozenset({'Oven Roasted Turkey Breast', 'Organic Strawberries'})"
0.0008342473142026717,"frozenset({'Organic Strawberries', 'Guacamole'})"
0.0007334657594667785,"frozenset({'Total 2% Greek Strained Yogurt with Cherry 5.3 oz', 'Organic Strawberries'})"
0.0015170112421202199,"frozenset({'Organic Strawberries', 'Feta Cheese Crumbles'})"
0.004844046765129831,"frozenset({'Organic Strawberries', 'Organic Grape Tomatoes'})"
0.000657568539233575,"frozenset({'Organic Cripps Pink Apples', 'Organic Strawberries'})"
0.0006130877913100171,"frozenset({'Organic Yellow Squash', 'Organic Strawberries'})"
0.0017674098580535349,"frozenset({'Organic Strawberries', 'Organic Romaine Lettuce'})"
0.0006488590221576336,"frozenset({'Lemonade', 'Organic Strawberries'})"
0.0006382831799939904,"frozenset({'Organic Strawberries', 'Authentic French Brioche Hamburger Buns'})"
0.0009508926321840296,"frozenset({'Organic Strawberries', 'Organic Mexican Blend Finely Shredded Cheese'})"
0.0011686305590825645,"frozenset({'Bartlett Pears', 'Organic Strawberries'})"
0.0010566510538204607,"frozenset({'Organic Strawberries', 'Honey Nut Cheerios'})"
0.0036331128373926942,"frozenset({'Organic Tomato Cluster', 'Organic Strawberries'})"
0.0007496405768935267,"frozenset({'Organic Strawberries', 'Organic Macaroni Shells & Real Aged Cheddar'})"
0.0008168282800507889,"frozenset({'Total 2% All Natural Low Fat 2% Milkfat Greek Strained Yogurt', 'Organic Strawberries'})"
0.004092228808967319,"frozenset({'Organic Baby Carrots', 'Organic Strawberries'})"
0.0007953655415422191,"frozenset({'Roasted Turkey Breast', 'Organic Strawberries'})"
0.000716668833677463,"frozenset({'Strawberry Preserves', 'Organic Strawberries'})"
0.0007651932859577079,"frozenset({'Organic Plain Whole Milk Yogurt', 'Organic Strawberries'})"
0.0007782575615716199,"frozenset({'Organic Strawberries', 'Macaroni & Cheese'})"
0.0011297487864221118,"frozenset({'Organic Extra Firm Tofu', 'Organic Strawberries'})"
0.0012286640160703033,"frozenset({'Organic Sour Cream', 'Organic Strawberries'})"
0.001292119069052162,"frozenset({'Unsalted Butter', 'Organic Strawberries'})"
0.001176406913614655,"frozenset({'Organic Strawberries', 'Organic Garbanzo Beans'})"
0.0019926130853028766,"frozenset({'Organic Strawberries', 'Whipped Cream Cheese'})"
0.0007533732270689303,"frozenset({'Super Greens Salad', 'Organic Strawberries'})"
0.002920176653890635,"frozenset({'Organic Strawberries', 'Organic Bartlett Pear'})"
0.0008784170079449459,"frozenset({'Unsweetened Vanilla Almond Milk', 'Organic Strawberries'})"
0.0022327469132538322,"frozenset({'Organic Strawberries', 'Raspberries'})"
0.0007048487747886854,"frozenset({'Organic Chicken Strips', 'Organic Strawberries'})"
0.001062250029083566,"frozenset({'Organic Strawberries', 'Organic Creamy Peanut Butter'})"
0.0014855947698105742,"frozenset({'Organic Bell Pepper', 'Organic Strawberries'})"
0.000611532520403599,"frozenset({'Cherubs Heavenly Salad Tomatoes', 'Organic Strawberries'})"
0.0011611652587317574,"frozenset({'Organic Basil', 'Organic Strawberries'})"
0.003021580316989095,"frozenset({'Organic Peeled Whole Baby Carrots', 'Organic Strawberries'})"
0.0006746765192041742,"frozenset({'Organic Strawberries', 'Organic Greek Whole Milk Blended Vanilla Bean Yogurt'})"
0.0012899416897831765,"frozenset({'Red Onion', 'Organic Strawberries'})"
0.003341032961167374,"frozenset({'Organic Small Bunch Celery', 'Organic Strawberries'})"
0.0010445199407503995,"frozenset({'Organic Old Fashioned Rolled Oats', 'Organic Strawberries'})"
0.0007925660539106665,"frozenset({'Kids Organic Chocolate Chip ZBars', 'Organic Strawberries'})"
0.002514250947315509,"frozenset({'Organic Strawberries', 'Sparkling Water Grapefruit'})"
0.000659123810139993,"frozenset({'Bicolor Sweet Corn', 'Organic Strawberries'})"
0.0007315994343790767,"frozenset({'Organic Strawberries', 'Brussels Sprouts'})"
0.0007879002411914121,"frozenset({'Colby Cheese Sticks', 'Organic Strawberries'})"
0.0009496484154588951,"frozenset({'Organic Strawberries', 'Organic Spring Mix Salad'})"
0.0006451263719822301,"frozenset({'Heavy Whipping Cream', 'Organic Strawberries'})"
